Time,RtAeroFxi,RtAeroFyi,RtAeroFzi,RtAeroMxi,RtAeroMyi,RtAeroMzi
214.8000032,1151924.0850106578,5314.2787821442425,-169809.7910940561,10040986.765300307,-956242.1949038932,-1196603.3402429242
214.8500032,1151915.9082516755,5290.143756905494,-169802.67047767286,10057038.173830692,-955805.6230537577,-1199937.7110047895
214.9000032,1151895.8259854792,5230.867703575464,-169785.18211657522,10096460.720053745,-954733.3947873677,-1208126.9851881496
214.9500032,1151889.3703189525,5211.812760792371,-169779.56028952423,10109133.533448756,-954388.7151550596,-1210759.5179266261
215.0000032,1151879.6294494136,5183.061010535878,-169771.07758930337,10128255.373379115,-953868.6326326698,-1214731.7116351202
215.0500032,1151893.2885871495,5223.378162442668,-169782.97245867076,10101441.766613191,-954597.918532561,-1209161.701610691
215.10000321,1151905.571421764,5259.632933321062,-169793.6687936832,10077329.915360173,-955253.7211365378,-1204152.9292228764
215.15000321,1151930.8512159227,5334.250330186334,-169815.68334943106,10027704.348006908,-956603.454757262,-1193844.1740435108
215.20000321,1151929.3070848808,5329.692577933408,-169814.33866447458,10030735.558567837,-956521.0108271714,-1194473.8496167348
215.25000321,1151921.8039209556,5307.54577733734,-169807.8046389411,10045464.664524507,-956120.4034271309,-1197533.5375037743
215.30000321,1151914.9846272666,5287.4175302344265,-169801.8661522534,10058851.297190242,-955756.309087441,-1200314.3524382375
215.35000321,1151915.539486924,5289.055288160431,-169802.34934403814,10057762.078460032,-955785.9340412479,-1200088.088239652
215.40000321,1151902.3632825934,5250.163592226271,-169790.8750304834,10083627.661516327,-955082.4328233738,-1205461.1646097577
215.45000321,1151901.5013092577,5247.619338658101,-169790.12439304005,10085319.760572517,-955036.4105185914,-1205812.665576695
215.50000321,1151924.1774872672,5314.551741798578,-169809.87162602023,10040805.22884527,-956247.1323961944,-1196565.6295431596
215.55000321,1151930.7467516046,5333.941986873101,-169815.59237813824,10027909.416965377,-956597.8772196625,-1193886.7731673191
215.60000321,1151932.9330813242,5340.395292281118,-169817.4963128456,10023617.536577817,-956714.6092907334,-1192995.2177346223
215.65000321,1151931.7588567203,5336.929378645535,-169816.4737557456,10025922.601318602,-956651.9153298476,-1193474.0505087886
215.70000321,1151916.4180147145,5291.648404876597,-169803.11439769733,10056037.482137201,-955832.840218109,-1199729.836591893
215.75000321,1151919.8133904773,5301.670405024609,-169806.0712132689,10049372.180689368,-956014.1254292656,-1198345.248677094
215.80000322,1151929.2305918827,5329.466796490936,-169814.27205161535,10030885.71835163,-956516.9267286013,-1194505.0424177742
215.85000322,1151923.2258915382,5311.742953256753,-169809.0429421672,10042673.261379495,-956196.3249908482,-1196953.677299376
215.90000322,1151940.240446008,5361.964159781904,-169823.85982934388,10009272.794843841,-957104.7626175685,-1190015.3741069594
215.95000322,1151946.9096079173,5381.649268680558,-169829.6675758676,9996180.878768688,-957460.8411518559,-1187295.780864089
216.00000322,1151925.2266971953,5317.648654419965,-169810.78531583538,10038745.574497407,-956303.1515989692,-1196137.776048305
216.05000322,1151927.0682375806,5323.0842584007105,-169812.3889955654,10035130.533732327,-956401.474748127,-1195386.8210023837
216.10000322,1151927.1955356295,5323.459999159459,-169812.49985129377,10034880.6409578,-956408.2714196282,-1195334.910594683
216.15000322,1151932.9701861367,5340.504813130079,-169817.5286250534,10023544.697876723,-956716.5903833234,-1192980.0868982973
216.20000322,1151923.9971007945,5314.019301979016,-169809.7145389791,10041159.336992128,-956237.5012383724,-1196639.1886859091
216.25000322,1151926.8393294297,5322.408599009429,-169812.18965409865,10035579.892488308,-956389.2529307643,-1195480.1666234047
216.30000322,1151923.5792435217,5312.78592872609,-169809.3506538079,10041979.612825997,-956215.1910879742,-1196809.5851811415
216.35000322,1151922.1367225812,5308.528095105715,-169808.09445458977,10044811.357405461,-956138.1723037456,-1197397.8255410425
216.40000322,1151918.4998801157,5297.793366971392,-169804.92736111186,10051950.670708103,-955943.9947515805,-1198880.880283003
216.45000323,1151923.9120451473,5313.768246494464,-169809.64046945656,10041326.305706952,-956232.959964589,-1196673.8732184097
216.50000323,1151927.9404860951,5325.658840819366,-169813.14858100476,10033418.26395891,-956448.0456631653,-1195031.1299576943
216.55000323,1151907.3341857782,5264.836016114786,-169795.20387211043,10073869.51676049,-955347.8382737355,-1203434.0981063836
216.60000323,1151915.614267392,5289.276014794495,-169802.4144655647,10057615.280462438,-955789.9267047755,-1200057.593784904
216.65000323,1151923.488479442,5312.51802388017,-169809.27161317642,10042157.787494827,-956210.3450307157,-1196846.5975346135
216.70000323,1151926.510523707,5321.438075794013,-169811.9033182262,10036225.355439547,-956371.6974025823,-1195614.249111456
216.75000323,1151905.239761825,5258.653985424964,-169793.3799722563,10077980.981288414,-955236.0132166183,-1204288.1756214134
216.80000323,1151915.7906579622,5289.796660061086,-169802.5680728296,10057269.016483396,-955799.3445141647,-1199985.6641168364
216.85000323,1151923.4131281304,5312.295612309975,-169809.205994539,10042305.706087818,-956206.3218888408,-1196877.3247714583
216.90000323,1151921.5641667827,5306.838104159442,-169807.59585236743,10045935.314593114,-956107.602521165,-1197631.3059846438
216.95000323,1151922.8080342654,5310.509580003838,-169808.67905699598,10043493.537213357,-956174.0148404504,-1197124.0737946068
217.00000323,1151900.2311829845,5243.870355751356,-169789.0183213106,10087813.085340746,-954968.5961953192,-1206330.6057432094
217.05000323,1151912.9547086027,5281.425897328185,-169800.09842592984,10062836.134437803,-955647.9280835955,-1201142.1255762712
217.10000324,1151928.2470289306,5326.5636515253955,-169813.4155295525,10032816.504228333,-956464.4125357931,-1194906.1259714393
217.15000324,1151927.8856851414,5325.497086950135,-169813.10085835936,10033525.841117445,-956445.1197418018,-1195053.4770390354
217.20000324,1151928.4776496112,5327.244365725097,-169813.61636235192,10032363.783686142,-956476.7257881986,-1194812.0820041255
217.25000324,1151925.074852886,5317.200461407293,-169810.65308433876,10039043.652874194,-956295.0443585241,-1196199.6960861895
217.30000324,1151926.6520928375,5321.855939956212,-169812.02660172683,10035947.447779983,-956379.2560327719,-1195556.519151322
217.35000324,1151934.495479351,5345.006962490449,-169818.85690535052,10020550.466964046,-956798.0285279452,-1192358.0931342854
217.40000324,1151933.41258967,5341.810638636918,-169817.91388599286,10022676.2364406,-956740.2111026653,-1192799.680772883
217.45000324,1151939.352784725,5359.344084087529,-169823.08682191052,10011015.320693096,-957057.3687871468,-1190377.350268276
217.50000324,1151948.6581008497,5386.8102280708345,-169831.19022652257,9992748.495054042,-957554.196330365,-1186582.7693000287
217.55000324,1151944.2643202096,5373.8412746176955,-169827.363964005,10001373.717859017,-957319.6044893643,-1188374.4931030234
217.60000324,1151928.5507175496,5327.460037550743,-169813.67999254577,10032220.347474758,-956480.6270166836,-1194782.2858956696
217.65000324,1151937.877154875,5354.988524171151,-169821.80179026077,10013912.05980585,-956978.5822587608,-1190979.091989822
217.70000324,1151924.722642589,5316.16085581023,-169810.34636691984,10039735.06023689,-956276.2392180931,-1196343.3226402297
217.75000324,1151928.8743856829,5328.41539634091,-169813.96185442022,10031584.969882136,-956497.9082397376,-1194650.2984464953
217.80000325,1151934.4218405692,5344.789605728666,-169818.79277804575,10020695.023770832,-956794.0968211128,-1192388.122024838
217.85000325,1151938.6352347361,5357.226119362228,-169822.46195352223,10012423.909112725,-957019.0575042913,-1190669.9573645953
217.90000325,1151935.835819346,5348.963192542151,-169820.0241217194,10017919.308961438,-956869.5916879645,-1191811.5207698022
217.95000325,1151913.5438188561,5283.1647514224605,-169800.61144436797,10061679.679983504,-955679.3817382548,-1200901.8944518473
218.00000325,1151901.162799199,5246.620171528351,-169789.8296062825,10085984.273645574,-955018.3368585014,-1205950.7053603993
218.05000325,1151906.297534402,5261.776172088424,-169794.30111873482,10075904.518009527,-955292.4895946063,-1203856.8303950983
218.10000325,1151892.631546547,5221.438800947987,-169782.40028403676,10102731.571920263,-954562.8379545447,-1209429.6338046945
218.15000325,1151881.709031442,5189.199232886112,-169772.88856427436,10124173.044331629,-953979.665252751,-1213883.6864546207
218.20000325,1151873.7320676036,5165.6539352956115,-169765.94193670247,10139832.244471507,-953553.7608242537,-1217136.5834824282
218.25000325,1151885.9150046464,5201.613842349886,-169776.55127730922,10115916.497413738,-954204.2297174116,-1212168.5479616423
218.30000325,1151880.5576405686,5185.800716696044,-169771.88589160994,10126433.285256354,-953918.1904257666,-1214353.2079448944
218.35000325,1151866.2603000584,5143.59980618712,-169759.43525226793,10154499.717681102,-953154.8297333277,-1220183.4683541167
218.40000325,1151867.3471856422,5146.807924593612,-169760.38175140182,10152366.10403674,-953212.8605070403,-1219740.2512408386
218.45000326,1151862.908308384,5133.7058611855955,-169756.51621712395,10161079.853878418,-952975.8608765842,-1221550.3648295188
218.50000326,1151862.461908948,5132.388241125779,-169756.12747640823,10161956.159482358,-952952.0268088093,-1221732.400429616
218.55000326,1151860.6563316886,5127.058788121724,-169754.5551146643,10165500.602737144,-952855.6237955465,-1222468.6902034061
218.60000326,1151840.469030331,5067.472706542331,-169736.97528516297,10205129.338514062,-951777.7875132096,-1230700.7962926708
218.65000326,1151854.2914292414,5108.271750184546,-169749.01232824477,10177995.241463326,-952515.7902204967,-1225064.2105884112
218.70000326,1151883.6190730194,5194.8370292034015,-169774.5518973111,10120423.532118374,-954081.6458036134,-1213104.7975570222
218.75000326,1151854.3702056126,5108.504271371576,-169749.08092954755,10177840.599297924,-952519.996232457,-1225032.0866589819
218.80000326,1151846.6758091925,5085.793017169318,-169742.38037186605,10192945.104714084,-952109.1785859911,-1228169.756548621
218.85000326,1151860.6500524126,5127.040253824209,-169754.54964644453,10165512.929286558,-952855.2885337236,-1222471.2508064765
218.90000326,1151840.4262170857,5067.346336331995,-169736.93800184625,10205213.383169169,-951775.5016371442,-1230718.2549499685
218.95000326,1151837.5765674878,5058.935135131783,-169734.45642428513,10210807.395413212,-951623.3537262342,-1231880.303179739
219.00000326,1151835.3622664483,5052.399267853017,-169732.5281311442,10215154.184975438,-951505.128216134,-1232783.2649352031
219.05000326,1151821.3897357578,5011.157086006534,-169720.36034789842,10242582.99861676,-950759.1097034442,-1238481.0723310562
219.10000326,1151819.92666446,5006.8385946851895,-169719.08625268826,10245455.084630681,-950680.993698704,-1239077.6928464614
219.15000327,1151815.4535366057,4993.635435108897,-169715.19089175703,10254236.07019645,-950442.1653673956,-1240901.773360981
219.20000327,1151821.4182779214,5011.241332813428,-169720.38520344291,10242526.968846688,-950760.633620821,-1238469.4332261907
219.25000327,1151827.8231393972,5030.146316280252,-169725.9627876247,10229953.888442406,-951102.6006801984,-1235857.6180943747
219.30000327,1151820.776079244,5009.34577965833,-169719.82595369205,10243787.638673322,-950726.3454798408,-1238731.3130856645
219.35000327,1151835.0363149417,5051.437169318289,-169732.24428082624,10215794.044949671,-951487.7250796896,-1232916.183512768
219.40000327,1151833.4585041467,5046.780005833239,-169730.87026632726,10218891.37063928,-951403.4829270944,-1233559.593229732
219.45000327,1151829.2040092645,5034.222176797745,-169727.16529886675,10227243.168166295,-951176.3278028931,-1235294.518200982
219.50000327,1151827.6398987079,5029.605451779993,-169725.80321502913,10230313.599566275,-951092.8171306386,-1235932.3411476118
219.55000327,1151820.3839099181,5008.18822853162,-169719.48443851087,10244557.487714117,-950705.4068550821,-1238891.2343865163
219.60000327,1151828.3249106305,5031.627375145439,-169726.3997480967,10228968.885084528,-951129.3911476845,-1235653.0026308387
219.65000327,1151835.9810605515,5054.225738626451,-169733.06699934858,10213939.459560271,-951538.1667448651,-1232530.9291417205
219.70000327,1151840.9942061382,5069.02284778917,-169737.43262718144,10204098.390744723,-951805.8275929447,-1230486.6367631452
219.75000327,1151836.4354517935,5055.566947792191,-169733.46269961674,10213047.465620715,-951562.4275095055,-1232345.6345922616
219.80000328,1151836.0552701766,5054.44478032437,-169733.13162376423,10213793.782158084,-951542.1289300451,-1232500.6674690705
219.85000328,1151853.4511479498,5105.791524189618,-169748.28058101522,10179644.757894257,-952470.9260929208,-1225406.8658356504
219.90000328,1151840.025485111,5066.163511163212,-169736.58903000172,10206000.041140988,-951754.1058371725,-1230881.6679822803
219.95000328,1151832.8956526837,5045.118658801299,-169730.38011499008,10219996.277705116,-951373.4312764218,-1233789.1163776803
220.00000328,1151845.878341146,5083.439161384722,-169741.68590795322,10194510.57648991,-952066.6003344804,-1228494.9531385629
220.05000328,1151859.8748472536,5124.752110548988,-169753.8745698564,10167034.697841732,-952813.8989377668,-1222787.3688946236
220.10000328,1151862.4784634027,5132.437104273783,-169756.14189262406,10161923.662215712,-952952.910680888,-1221725.6497487933
220.15000328,1151853.5561831114,5106.10155243898,-169748.37204941892,10179438.568340395,-952476.5341088676,-1225364.033929746
220.20000328,1151867.960842156,5148.619230941817,-169760.91614560818,10151161.463980177,-953245.6247306437,-1219490.0104862303
220.25000328,1151862.4139581132,5132.246706490205,-169756.0857190935,10162050.289496075,-952949.4666276162,-1221751.9541257892
220.30000328,1151859.7646745027,5124.426917874383,-169753.77862745468,10167250.97275421,-952808.016616692,-1222832.295839404
220.35000328,1151844.0573511184,5078.06421510494,-169740.10012421527,10198085.27582054,-951969.374405834,-1229237.528028981
220.40000328,1151846.4206422514,5085.039850715696,-169742.1581632984,10193446.01085853,-952095.5547646417,-1228273.810146118
220.45000328,1151845.3189147427,5081.787923969619,-169741.19873928136,10195608.759983331,-952036.7315538932,-1228723.079593926
220.50000329,1151859.982165788,5125.068878542907,-169753.96802670363,10166824.025906257,-952819.628867104,-1222743.6058603292
220.55000329,1151873.4689088569,5164.877179736062,-169765.71276858234,10140348.838951573,-953539.7103060387,-1217243.8960292873
220.60000329,1151900.0781969884,5243.418792866408,-169788.88509559218,10088113.404908335,-954960.427998179,-1206392.9913452885
220.65000329,1151898.7213025386,5239.413699666714,-169787.7034630075,10090777.06017758,-954887.980966081,-1206946.314390593
220.70000329,1151888.0745047322,5207.987955759422,-169778.43184780475,10111677.28501005,-954319.5293061481,-1211287.9332875193
220.75000329,1151885.1215325028,5199.2717811182565,-169775.86029317262,10117474.125021756,-954161.8648143336,-1212492.1150769028
220.80000329,1151888.5351752501,5209.347699222678,-169778.8330162927,10110772.964521078,-954344.1253326114,-1211100.0781349903
220.85000329,1151904.1340384132,5255.39026412593,-169792.41706846308,10080151.574581021,-955176.9766574372,-1204739.0745439017
220.90000329,1151897.9392472603,5237.105337157837,-169787.02242108868,10092312.27587757,-954846.2256299538,-1207265.225863908
220.95000329,1151897.6344169548,5236.205581260213,-169786.7569638736,10092910.673821948,-954829.9501923684,-1207389.5315038722
221.00000329,1151917.4991918656,5294.83967392172,-169804.0559257223,10053915.074446846,-955890.5662083463,-1199288.9472995868
221.05000329,1151932.407905517,5338.845151034284,-169817.0389708271,10024648.484347152,-956686.5692109984,-1193209.3772641474
221.10000329,1151937.462722662,5353.765260535061,-169821.4408877549,10014725.612067303,-956956.4549784481,-1191148.091792469
221.1500033,1151932.000323423,5337.642106631845,-169816.6840336519,10025448.58946379,-956664.8076708561,-1193375.5836816272
221.2000033,1151932.3182831237,5338.580616060637,-169816.96092441742,10024824.417825181,-956681.7841104348,-1193245.9240534254
221.2500033,1151929.6941166169,5330.834964634884,-169814.67570565775,10029975.79488565,-956541.6751468023,-1194316.023354758
221.3000033,1151937.8634546367,5354.948085703841,-169821.78985959943,10013938.954095485,-956977.8507784199,-1190984.6787601577
221.3500033,1151946.1389695045,5379.374604894443,-169828.9964761666,9997693.682560647,-957419.6953826795,-1187610.036695457
221.4000033,1151957.909757707,5414.117988057178,-169839.24690271102,9974587.005382728,-958048.1589089148,-1182810.069848929
221.4500033,1151971.5597619505,5454.408180985763,-169851.13381830417,9947791.328143226,-958776.9571552455,-1177243.7843380566
221.5000033,1151967.4799451085,5442.365942408453,-169847.5809667759,9955800.223477399,-958559.1284053907,-1178907.4779875302
221.5500033,1151969.1353905878,5447.252257208257,-169849.02258835585,9952550.496813191,-958647.5156132511,-1178232.4099053317
221.6000033,1151972.6894607795,5457.742669602592,-169852.11760075478,9945573.669843756,-958837.2738050233,-1176783.1085674807
221.6500033,1151966.3165665267,5438.9320425594915,-169846.5678547828,9958083.996905554,-958497.0135331082,-1179381.887901847
221.7000033,1151951.748646307,5395.932472321221,-169833.8815848791,9986681.591550589,-957719.2061039362,-1185322.4870251939
221.7500033,1151966.485536134,5439.430783656296,-169846.71499960613,9957752.300666727,-958506.0351239793,-1179312.9844010437
221.80000331,1151977.1077876799,5470.784075309655,-169855.9652390406,9936900.261436522,-959073.1762149681,-1174981.3751343023
221.85000331,1151991.6500199526,5513.707823421713,-169868.62913895427,9908353.09358456,-959849.6121185008,-1169051.2512053356
221.90000331,1151981.0808568308,5482.511230829183,-169859.42513083253,9929100.917442422,-959285.3055138332,-1173361.211737026
221.95000331,1151974.7855972624,5463.929755100822,-169853.94299194153,9941458.84352963,-958949.1902971831,-1175928.3327061594
222.00000331,1151966.7732411416,5440.279991469781,-169846.9655434945,9957187.520584395,-958521.3962111386,-1179195.6622239994
222.05000331,1151956.7229745511,5410.615005826561,-169838.21340917144,9976916.723222343,-957984.7944243831,-1183294.0238292362
222.10000331,1151966.2532029238,5438.745014648189,-169846.51267547405,9958208.382995116,-958493.6304365314,-1179407.7267146483
222.15000331,1151974.8010100308,5463.975248376546,-169853.95641393555,9941428.58745379,-958950.0132125666,-1175922.047589532
222.20000331,1151966.5272076929,5439.553783994364,-169846.75128870108,9957670.497202419,-958508.2600433497,-1179295.9913079396
222.25000331,1151946.6276113426,5380.816910228448,-169829.4220030881,9996734.452897009,-957445.784848172,-1187410.7752201608
222.30000331,1151942.9011464838,5369.817647120482,-169826.17686320053,10004049.69967768,-957246.8221954434,-1188930.3767513987
222.35000331,1151943.4280348208,5371.372843175729,-169826.63569655168,10003015.39012214,-957274.9537102211,-1188715.5188755817
222.40000331,1151939.494924699,5359.763633185857,-169823.210602522,10010736.292438135,-957064.9578956837,-1190319.3875260458
222.45000331,1151937.6248421504,5354.2437823982145,-169821.58206724757,10014407.362973291,-956965.1108291489,-1191081.981676833
222.50000332,1151937.662517806,5354.354988183312,-169821.61487656628,10014333.403676795,-956967.1224000864,-1191066.6180584107
222.55000332,1151935.307218479,5347.4029416784915,-169819.5637970356,10018956.980303181,-956841.3687381443,-1192027.0769919108
222.60000332,1151945.6566069424,5377.95083385795,-169828.57641746482,9998640.585674873,-957393.9411790097,-1187806.737567684
222.65000332,1151944.4755322193,5374.464700988704,-169827.54789503416,10000959.09756048,-957330.8814779534,-1188288.363727019
222.70000332,1151952.7984270782,5399.0310698787525,-169834.79577180516,9984620.816607319,-957775.2557850587,-1184894.400748241
222.75000332,1151951.126427144,5394.095891930953,-169833.33973400938,9987903.04053817,-957685.9847051197,-1185576.2195112612
222.80000332,1151956.637348061,5410.36226540588,-169838.138842538,9977084.812532563,-957980.2226722523,-1183328.9411438329
222.85000332,1151971.4113427007,5453.970097589912,-169851.00456947286,9948082.682947608,-958769.0327848854,-1177304.307683358
222.90000332,1151959.2095678302,5417.954587643088,-169840.37882420674,9972035.409653625,-958117.5581062589,-1182280.0250133553
222.95000332,1151962.411998568,5427.4070793765,-169843.16761629764,9965748.869451484,-958288.5416359475,-1180974.117447447
223.00000332,1151979.0674926217,5476.568461070936,-169857.67182072476,9933053.257423343,-959177.8083820663,-1174182.2341942382
223.05000332,1151972.4200227566,5456.94737974552,-169851.88296441486,9946102.590873241,-958822.8880249853,-1176892.981717411
223.10000332,1151981.278939445,5483.095903669013,-169859.59762831122,9928712.070838125,-959295.8815004288,-1173280.4363492606
223.15000333,1151959.7438771296,5419.531687868131,-169840.84411999944,9970986.532357866,-958146.0858395546,-1182062.140970273
223.20000333,1151965.8404832406,5437.526805820508,-169846.15326430084,9959018.573470367,-958471.5945912614,-1179576.028171004
223.25000333,1151974.8272688212,5464.05275543889,-169853.97928103647,9941377.040065322,-958951.4152165534,-1175911.3396130553
223.30000333,1151985.4426702478,5495.38582785859,-169863.22355514028,9920538.447979938,-959518.1905673717,-1171582.5237314824
223.35000333,1151978.1661311004,5473.907946909251,-169856.88688263,9934822.677562233,-959129.6830713036,-1174549.7971258904
223.40000333,1151986.1887624,5497.588039390774,-169863.87327907304,9919073.829790244,-959558.0257676038,-1171278.277530299
223.45000333,1151978.0884964159,5473.678795594502,-169856.819275549,9934975.07853683,-959125.5380160385,-1174581.4554911244
223.50000333,1151969.2952267032,5447.724039326857,-169849.16177940497,9952236.730100784,-958656.0495505618,-1178167.230918085
223.55000333,1151978.6273724616,5475.269375308643,-169857.28854822883,9933917.236477863,-959154.3095761144,-1174361.7091912644
223.60000333,1151968.1192895696,5444.253070882861,-169848.1377309723,9954545.156627772,-958593.2641546334,-1178646.762038543
223.65000333,1151984.0304040008,5491.217295853518,-169861.99370279931,9923310.801003126,-959442.7871355624,-1172158.4266402267
223.70000333,1151974.7176669135,5463.729247700414,-169853.88383574568,9941592.194382405,-958945.563373826,-1175956.0337757398
223.75000333,1151967.9137859927,5443.646493873235,-169847.958771052,9954948.570972292,-958582.2919495198,-1178730.5635935739
223.80000333,1151954.9425143958,5405.359690012566,-169836.66292030667,9980411.86027947,-957889.7324584117,-1184020.0711907456
223.85000334,1151957.429678518,5412.700956765241,-169838.82883245283,9975529.426115343,-958022.5266186353,-1183005.8395927658
223.90000334,1151948.332149343,5385.848129536111,-169830.9063762046,9993388.355028274,-957536.7931939207,-1186715.687877593
223.95000334,1151941.6841086347,5366.225363274555,-169825.11702278382,10006438.809073575,-957181.8423584922,-1189426.6681828636
224.00000334,1151940.8461107162,5363.751877024176,-169824.3872639978,10008083.843122901,-957137.1001443063,-1189768.3923017138
224.05000334,1151955.911235423,5408.219026638522,-169837.50651748638,9978510.209883206,-957941.454214184,-1183625.0399716103
224.10000334,1151954.705043596,5404.658756579216,-169836.45612217658,9980878.027966471,-957877.053465836,-1184116.908543226
224.15000334,1151952.6842584244,5398.694082651179,-169834.69634962722,9984844.93568761,-957769.1601155511,-1184940.9571677032
224.20000334,1151935.7227923786,5348.629575186854,-169819.92569376327,10018141.186850926,-956863.556975152,-1191857.6116250695
224.25000334,1151947.3434488017,5382.929820145333,-169830.04538014374,9995329.226263586,-957484.0046959848,-1187118.8664701337
224.30000334,1151924.3898409633,5315.17853804186,-169810.05655127118,10040388.367355933,-956258.4703414785,-1196479.034602961
224.35000334,1151923.1750864873,5311.592993940485,-169808.998699298,10042772.994370222,-956193.6124179173,-1196974.3949060363
224.40000334,1151915.1633012097,5287.94491524558,-169802.02174796187,10058500.550829588,-955765.8488102204,-1200241.4916417792
224.45000334,1151916.3495135223,5291.4462125400605,-169803.05474439057,10056171.953585371,-955829.1828164046,-1199757.7704435692
224.50000335,1151916.9163608882,5293.119354124958,-169803.54837550397,10055059.20235173,-955859.4478155099,-1199526.6178209407
224.55000335,1151921.4186017492,5306.408445444281,-169807.4690890906,10046221.066420488,-956099.8305425427,-1197690.6654194586
224.60000335,1151919.801973612,5301.6367063018515,-169806.06127105112,10049394.592597397,-956013.5158623148,-1198349.9043190402
224.65000335,1151909.3709545613,5270.847868254678,-169796.97756376467,10069871.232368113,-955456.5850177514,-1202603.5315831825
224.70000335,1151905.203798699,5258.547834448279,-169793.34865427026,10078051.578798706,-955234.0930807234,-1204302.8408935438
224.75000335,1151889.751642256,5212.938298132464,-169779.8923595985,10108384.975720584,-954409.074691215,-1210604.0194856229
224.80000335,1151901.191912206,5246.706103271374,-169789.85495893785,10085927.123280106,-955019.8912542256,-1205938.8334734377
224.85000335,1151905.93048218,5260.6927581517775,-169793.9814764328,10076625.06085266,-955272.8920171394,-1204006.5092836688
224.90000335,1151900.6376233918,5245.070030281518,-169789.372264264,10087015.22141491,-954990.2967787663,-1206164.8648899242
224.95000335,1151874.4918599944,5167.89658529511,-169766.6035912966,10138340.731992176,-953594.327504827,-1216826.7505109087
225.00000335,1151877.3797560914,5176.420677216556,-169769.11847528728,10132671.639856236,-953748.517465022,-1215649.1058806188
225.05000335,1151870.7853746503,5156.956294951965,-169763.37585029012,10145616.757933797,-953396.4315942621,-1218338.2046687412
225.10000335,1151874.397670855,5167.618570832365,-169766.5215679998,10138525.630233413,-953589.2985774832,-1216865.1595569644
225.15000335,1151880.3275907314,5185.121687432486,-169771.6855559214,10126884.885203138,-953905.9076517088,-1214447.01913011
225.20000336,1151871.150143499,5158.032969144063,-169763.69350414863,10144900.697472267,-953415.9072583391,-1218189.4569085597
225.25000336,1151851.9589636452,5101.387101125237,-169746.9811331497,10182573.994273657,-952391.255692456,-1226015.3582380193
225.30000336,1151839.5944984432,5064.891384379127,-169736.21371128003,10206846.090669084,-951731.0946847813,-1231057.4184657491
225.35000336,1151831.8384509499,5041.998157073984,-169729.45946562247,10222071.6203886,-951316.9853767813,-1234220.2288218972
225.40000336,1151827.7980222935,5030.072179090184,-169725.94091474556,10230003.194640072,-951101.2596329068,-1235867.8605066566
225.45000336,1151829.192592399,5034.188478074984,-169727.15535664896,10227265.580074327,-951175.7182359423,-1235299.1738429286
225.50000336,1151823.7022218397,5017.982762301022,-169722.37414411237,10238043.46664548,-950882.577489321,-1237538.0720548537
225.55000336,1151814.5932757996,4991.096236349135,-169714.44174564633,10255924.807466438,-950396.2344976558,-1241252.575981627
225.60000336,1151808.2905952688,4972.492856450991,-169708.9531443138,10268297.30129386,-950059.7230624878,-1243822.7231180244
225.65000336,1151813.9213932722,4989.113066514871,-169713.85664612922,10257243.748253945,-950360.3614826035,-1241526.5605101606
225.70000336,1151815.74067077,4994.482957986242,-169715.4409385345,10253672.41070952,-950457.4959762073,-1240784.683966034
225.75000336,1151812.434346557,4984.723807875732,-169712.5616722617,10260162.899274731,-950280.9653872666,-1242132.9578736534
225.80000336,1151825.1036420646,5022.119280519474,-169723.59455134644,10235292.404934919,-950957.401832527,-1236966.5920059583
225.85000337,1151829.5236814949,5035.165741034945,-169727.44368096496,10226615.634741485,-951193.3956775144,-1235164.1602264887
225.90000337,1151838.6269191024,5062.0354176254505,-169735.37110832208,10208745.499874542,-951679.4338857043,-1231451.9841206889
225.95000337,1151818.514398213,5002.670062680118,-169717.8564003473,10248227.437653871,-950605.5902668949,-1239653.595755206
226.00000337,1151809.0463917567,4974.723711897515,-169709.61131913168,10266813.632982342,-950100.076394628,-1243514.5196211871
226.05000337,1151794.1097067853,4930.635672914202,-169696.60391559327,10296135.132256703,-949302.5799529467,-1249605.4959793938
226.10000337,1151776.6253483053,4879.027763947588,-169681.3779061544,10330457.848807752,-948369.0586462027,-1256735.3788378967
226.15000337,1151774.5509038665,4872.904706022592,-169679.57140518143,10334530.092496626,-948258.3003312493,-1257581.3089795208
226.20000337,1151763.6506516489,4840.730850470104,-169670.07907274368,10355927.86168733,-947676.3162850097,-1262026.2831276506
226.25000337,1151762.0631365182,4836.045043070701,-169668.6966073596,10359044.23749877,-947591.5560005062,-1262673.6501402701
226.30000337,1151753.9748582428,4812.171182933319,-169661.65304316423,10374921.95374193,-947159.708294239,-1265971.9396770527
226.35000337,1151752.620247166,4808.17282947817,-169660.47339902312,10377581.126629572,-947087.3831755312,-1266524.331593969
226.40000337,1151757.2554945084,4821.85451091762,-169664.50993944702,10368481.891969789,-947334.8673575404,-1264634.140963813
226.45000337,1151762.3165909296,4836.793154715913,-169668.9173245946,10358546.693140524,-947605.0883868131,-1262570.2948890643
226.50000338,1151756.74059388,4820.334698521271,-169664.06154542457,10369492.669021895,-947307.3758880611,-1264844.110415586
226.55000338,1151741.553879557,4775.508657509555,-169650.8364073165,10399304.989082105,-946496.5299301578,-1271037.0453324171
226.60000338,1151734.891567767,4755.84376784456,-169645.03462612347,10412383.458012437,-946140.817136041,-1273753.8451901192
226.65000338,1151745.905417795,4788.352925688486,-169654.62588362824,10390762.690336842,-946728.8663734407,-1269262.5474046243
