# Time(s),U_avg(m/s)
5.344500079599999935e+02,1.101524578390451481e+01
5.345000079599999481e+02,1.100561847580677544e+01
5.345500079700000242e+02,1.102056925375308616e+01
5.346000079699999787e+02,1.102039282311678470e+01
5.346500079700000470e+02,1.102814202327225246e+01
5.347000079700000015e+02,1.102374271389954430e+01
5.347500079699999560e+02,1.100278412909113079e+01
5.348000079700000242e+02,1.099915546262763577e+01
5.348500079699999787e+02,1.097664948184889155e+01
5.349000079700000470e+02,1.097059203000254612e+01
5.349500079700000015e+02,1.094843738295842783e+01
5.350000079699999560e+02,1.094547548682173321e+01
5.350500079700000242e+02,1.095365621645560061e+01
5.351000079699999787e+02,1.094782025761586652e+01
5.351500079700000470e+02,1.094046363472039474e+01
5.352000079800000094e+02,1.092883907071820815e+01
5.352500079799999639e+02,1.092205756587094001e+01
5.353000079800000321e+02,1.091398911027835616e+01
5.353500079799999867e+02,1.091441529337383542e+01
5.354000079800000549e+02,1.090804087739733852e+01
5.354500079800000094e+02,1.091449854419356313e+01
5.355000079799999639e+02,1.090710373284867352e+01
5.355500079800000321e+02,1.088965008392764844e+01
5.356000079799999867e+02,1.089663857017075088e+01
5.356500079800000549e+02,1.088061393302686852e+01
5.357000079800000094e+02,1.086376748045155338e+01
5.357500079799999639e+02,1.089501174222563584e+01
5.358000079800000321e+02,1.089059410239720904e+01
5.358500079799999867e+02,1.090320240085634929e+01
5.359000079899999491e+02,1.090025196125447948e+01
5.359500079900000173e+02,1.088881681196139617e+01
5.360000079899999719e+02,1.089420672971194826e+01
5.360500079900000401e+02,1.086112865859691645e+01
5.361000079899999946e+02,1.084970496583865618e+01
5.361500079899999491e+02,1.085649869098973852e+01
5.362000079900000173e+02,1.084367577344487898e+01
5.362500079899999719e+02,1.083611904307447027e+01
5.363000079900000401e+02,1.081874253482126136e+01
5.363500079899999946e+02,1.082091622136201536e+01
5.364000079899999491e+02,1.081247504650313118e+01
5.364500079900000173e+02,1.077167374337823347e+01
5.365000079899999719e+02,1.074848418935494720e+01
5.365500080000000480e+02,1.072886143650709911e+01
5.366000080000000025e+02,1.071373193661752232e+01
5.366500079999999571e+02,1.069986571063462399e+01
5.367000080000000253e+02,1.067105558062630699e+01
5.367500079999999798e+02,1.065029710329283219e+01
5.368000080000000480e+02,1.065359658532236331e+01
5.368500080000000025e+02,1.065699382978240095e+01
5.369000079999999571e+02,1.062034131980204243e+01
5.369500080000000253e+02,1.059458091936407698e+01
5.370000079999999798e+02,1.060217660195289291e+01
5.370500080000000480e+02,1.059864035153698403e+01
5.371000080000000025e+02,1.058313965991908567e+01
5.371500079999999571e+02,1.057056496729542872e+01
5.372000080000000253e+02,1.052837284084280611e+01
5.372500080099999877e+02,1.050937943364133353e+01
5.373000080100000559e+02,1.049347318069063917e+01
5.373500080100000105e+02,1.048928008894477593e+01
5.374000080099999650e+02,1.048132237985550042e+01
5.374500080100000332e+02,1.046753864092333863e+01
5.375000080099999877e+02,1.047607605067474879e+01
5.375500080100000559e+02,1.046861326388989966e+01
5.376000080100000105e+02,1.045631887448495867e+01
5.376500080099999650e+02,1.046644492373206781e+01
5.377000080100000332e+02,1.044321412618340972e+01
5.377500080099999877e+02,1.043395877358298129e+01
5.378000080100000559e+02,1.042717268612178216e+01
5.378500080100000105e+02,1.045037064160394280e+01
5.379000080199999729e+02,1.045150865739653590e+01
5.379500080200000411e+02,1.043247095159373927e+01
5.380000080199999957e+02,1.042281843911938566e+01
5.380500080199999502e+02,1.042242051547647286e+01
5.381000080200000184e+02,1.043389614452594039e+01
5.381500080199999729e+02,1.040866961861080853e+01
5.382000080200000411e+02,1.042350812251583569e+01
5.382500080199999957e+02,1.041900417679172897e+01
5.383000080199999502e+02,1.043092202808543156e+01
5.383500080200000184e+02,1.042102205445886298e+01
5.384000080199999729e+02,1.042363108932295646e+01
5.384500080200000411e+02,1.043920510276373292e+01
5.385000080199999957e+02,1.042022009702112939e+01
5.385500080299999581e+02,1.042771572587247597e+01
5.386000080300000263e+02,1.043779900405623984e+01
5.386500080299999809e+02,1.042687710752330332e+01
5.387000080300000491e+02,1.041213483851080568e+01
5.387500080300000036e+02,1.044213262929595309e+01
5.388000080299999581e+02,1.043769436770483949e+01
5.388500080300000263e+02,1.042032015075860052e+01
5.389000080299999809e+02,1.040694884708013035e+01
5.389500080300000491e+02,1.040096700836362942e+01
5.390000080300000036e+02,1.039594828234139712e+01
5.390500080299999581e+02,1.039155279181363056e+01
5.391000080300000263e+02,1.040715964732090448e+01
5.391500080299999809e+02,1.037862371037939724e+01
5.392000080300000491e+02,1.035422358250962560e+01
5.392500080400000115e+02,1.032046652076397919e+01
5.393000080399999661e+02,1.031472450550980824e+01
5.393500080400000343e+02,1.030166940219250193e+01
5.394000080399999888e+02,1.030557302549179255e+01
5.394500080399999433e+02,1.029258055123152715e+01
5.395000080400000115e+02,1.025695225546450295e+01
5.395500080399999661e+02,1.022573014299108252e+01
5.396000080400000343e+02,1.020086793488338017e+01
5.396500080399999888e+02,1.019636704423522389e+01
5.397000080399999433e+02,1.018322181617729782e+01
5.397500080400000115e+02,1.019394513277327263e+01
5.398000080399999661e+02,1.021049753428808238e+01
5.398500080400000343e+02,1.019912654159001697e+01
5.399000080499999967e+02,1.018998040795491633e+01
5.399500080499999513e+02,1.019147434009606457e+01
5.400000080500000195e+02,1.019193794787197405e+01
5.400500080499999740e+02,1.018280785338562922e+01
5.401000080500000422e+02,1.017784488249954222e+01
5.401500080499999967e+02,1.019296139831632075e+01
5.402000080499999513e+02,1.017648613746932895e+01
5.402500080500000195e+02,1.016635550560828705e+01
5.403000080499999740e+02,1.018392753872250367e+01
5.403500080500000422e+02,1.016661900590925605e+01
5.404000080499999967e+02,1.017657549844096110e+01
5.404500080499999513e+02,1.017531222453428441e+01
5.405000080500000195e+02,1.020852701029822462e+01
5.405500080499999740e+02,1.019592864083593220e+01
5.406000080600000501e+02,1.017627075461462205e+01
5.406500080600000047e+02,1.018449654661880110e+01
5.407000080599999592e+02,1.016014224488832696e+01
5.407500080600000274e+02,1.012609724223408492e+01
5.408000080599999819e+02,1.010423588248148086e+01
5.408500080600000501e+02,1.009919577092757415e+01
5.409000080600000047e+02,1.009849615853427451e+01
5.409500080599999592e+02,1.009039867972013660e+01
5.410000080600000274e+02,1.006824861528994575e+01
5.410500080599999819e+02,1.006439081812995795e+01
5.411000080600000501e+02,1.007095312127757936e+01
5.411500080600000047e+02,1.006972574451335234e+01
5.412000080599999592e+02,1.005009840905157681e+01
5.412500080700000353e+02,1.000998526178515391e+01
5.413000080699999899e+02,9.988857120261334543e+00
5.413500080699999444e+02,1.002124016159699593e+01
5.414000080700000126e+02,1.002653689953097782e+01
5.414500080699999671e+02,1.000233076898423867e+01
5.415000080700000353e+02,1.001528581856407563e+01
5.415500080699999899e+02,1.000913671443913344e+01
5.416000080699999444e+02,1.000404008398009381e+01
5.416500080700000126e+02,9.998282029577167052e+00
5.417000080699999671e+02,1.001039311442491453e+01
5.417500080700000353e+02,1.001868535433107432e+01
5.418000080699999899e+02,1.003537676180176064e+01
5.418500080699999444e+02,1.002858609172663051e+01
5.419000080700000126e+02,1.001659033599612236e+01
5.419500080799999751e+02,1.002701120007272273e+01
5.420000080800000433e+02,1.001585940907430228e+01
5.420500080799999978e+02,1.000545382037746833e+01
5.421000080799999523e+02,1.002282574601674270e+01
5.421500080800000205e+02,1.002432578830979715e+01
5.422000080799999751e+02,1.002123710652104371e+01
5.422500080800000433e+02,1.001107057751755391e+01
5.423000080799999978e+02,1.003849981319499030e+01
5.423500080799999523e+02,1.002676679399645998e+01
5.424000080800000205e+02,1.003821187228639467e+01
5.424500080799999751e+02,1.003533780958335697e+01
5.425000080800000433e+02,1.003597937553354313e+01
5.425500080799999978e+02,1.003013501523493822e+01
5.426000080899999602e+02,1.002209176401897039e+01
5.426500080900000285e+02,1.001992953401304476e+01
5.427000080899999830e+02,1.001126151976463241e+01
5.427500080900000512e+02,1.000181904376206532e+01
5.428000080900000057e+02,1.002472676702866572e+01
5.428500080899999602e+02,1.000707988455359398e+01
5.429000080900000285e+02,1.002071316099505971e+01
5.429500080899999830e+02,1.002423795487614200e+01
5.430000080900000512e+02,1.001239648048127151e+01
5.430500080900000057e+02,1.003320918541291640e+01
5.431000080899999602e+02,1.000963163674356160e+01
5.431500080900000285e+02,1.001496198051302855e+01
5.432000080899999830e+02,1.000671098413223881e+01
5.432500080999999454e+02,1.002373921372677223e+01
5.433000081000000137e+02,1.002098582652388714e+01
5.433500080999999682e+02,1.003905965586342752e+01
5.434000081000000364e+02,1.002788495179535744e+01
5.434500080999999909e+02,1.002290441422254119e+01
5.435000080999999454e+02,1.003633300057513367e+01
5.435500081000000137e+02,1.004582283025497702e+01
5.436000080999999682e+02,1.003735263217453699e+01
5.436500081000000364e+02,1.004498955828872298e+01
5.437000080999999909e+02,1.003354295246080952e+01
5.437500080999999454e+02,1.004436708656324129e+01
5.438000081000000137e+02,1.004137463966701738e+01
5.438500080999999682e+02,1.006230420125387326e+01
5.439000081000000364e+02,1.007896582173401612e+01
5.439500081099999989e+02,1.008760404899188501e+01
5.440000081099999534e+02,1.009266096346353336e+01
5.440500081100000216e+02,1.008197736285494983e+01
5.441000081099999761e+02,1.007782627840344425e+01
5.441500081100000443e+02,1.008839531366378139e+01
5.442000081099999989e+02,1.010221189466243885e+01
5.442500081099999534e+02,1.010408389245280425e+01
5.443000081100000216e+02,1.009354388041402650e+01
5.443500081099999761e+02,1.007826697310970410e+01
5.444000081100000443e+02,1.007920946404128948e+01
5.444500081099999989e+02,1.008041469150485270e+01
5.445000081099999534e+02,1.009620790664527767e+01
5.445500081100000216e+02,1.011502870205539040e+01
5.446000081199999840e+02,1.013481948408066735e+01
5.446500081200000523e+02,1.014960299661853682e+01
5.447000081200000068e+02,1.015212801689391320e+01
5.447500081199999613e+02,1.015536486986640163e+01
5.448000081200000295e+02,1.015338899949362528e+01
5.448500081199999840e+02,1.013380825394013662e+01
5.449000081200000523e+02,1.011403121975664909e+01
5.449500081200000068e+02,1.012316284178096915e+01
5.450000081199999613e+02,1.010777136912840035e+01
5.450500081200000295e+02,1.010997255135273143e+01
5.451000081199999840e+02,1.010621939054414042e+01
5.451500081200000523e+02,1.011831672755009848e+01
5.452000081200000068e+02,1.013210352155821248e+01
5.452500081199999613e+02,1.013271377297987641e+01
5.453000081300000375e+02,1.013947312852648430e+01
5.453500081299999920e+02,1.015389843340883402e+01
5.454000081299999465e+02,1.014697868637467870e+01
5.454500081300000147e+02,1.013450099241253888e+01
5.455000081299999692e+02,1.012693967942819917e+01
5.455500081300000375e+02,1.013237007693513370e+01
5.456000081299999920e+02,1.010996567743183583e+01
5.456500081299999465e+02,1.012792952403705904e+01
5.457000081300000147e+02,1.014642724516511407e+01
5.457500081299999692e+02,1.012234026258055231e+01
5.458000081300000375e+02,1.011256478329907971e+01
5.458500081299999920e+02,1.011959222176058759e+01
5.459000081299999465e+02,1.011633780210136813e+01
5.459500081400000226e+02,1.011800281849589744e+01
5.460000081399999772e+02,1.012266639193856399e+01
5.460500081400000454e+02,1.012445590267819107e+01
5.461000081399999999e+02,1.012133896143686940e+01
5.461500081399999544e+02,1.012955711575116347e+01
5.462000081400000226e+02,1.015524037552130743e+01
5.462500081399999772e+02,1.014923867881110908e+01
5.463000081400000454e+02,1.016526789856892243e+01
5.463500081399999999e+02,1.015290935256896176e+01
5.464000081399999544e+02,1.015590332700316445e+01
5.464500081400000226e+02,1.014256333785321829e+01
5.465000081399999772e+02,1.014451476761836624e+01
5.465500081400000454e+02,1.014483478682447171e+01
5.466000081399999999e+02,1.015215169373255044e+01
5.466500081499999624e+02,1.014432840798521873e+01
5.467000081500000306e+02,1.012979770298248283e+01
5.467500081499999851e+02,1.011901710371238394e+01
5.468000081500000533e+02,1.010915990114916063e+01
5.468500081500000078e+02,1.011075999717968443e+01
5.469000081499999624e+02,1.010542583456527765e+01
5.469500081500000306e+02,1.011262053843522679e+01
5.470000081499999851e+02,1.012975493191913579e+01
5.470500081500000533e+02,1.014109919270261351e+01
5.471000081500000078e+02,1.012970299562793208e+01
5.471500081499999624e+02,1.012849853193335470e+01
5.472000081500000306e+02,1.012516849914429251e+01
5.472500081499999851e+02,1.009846789908170805e+01
5.473000081599999476e+02,1.010892389653177226e+01
5.473500081600000158e+02,1.011385402535135825e+01
5.474000081599999703e+02,1.010754376596988280e+01
5.474500081600000385e+02,1.010803486942936935e+01
5.475000081599999930e+02,1.011802114895161964e+01
5.475500081599999476e+02,1.010358362376545749e+01
5.476000081600000158e+02,1.010335678437592577e+01
5.476500081599999703e+02,1.010072407267319861e+01
5.477000081600000385e+02,1.008703351355761058e+01
5.477500081599999930e+02,1.008826852801172080e+01
5.478000081599999476e+02,1.010801883028061532e+01
5.478500081600000158e+02,1.009233254279855529e+01
5.479000081599999703e+02,1.010118691668011515e+01
5.479500081700000464e+02,1.008563658007797770e+01
5.480000081700000010e+02,1.008233557051047136e+01
5.480500081699999555e+02,1.008461847601655137e+01
5.481000081700000237e+02,1.010078670173023951e+01
5.481500081699999782e+02,1.008602992110696128e+01
5.482000081700000464e+02,1.006619636801833906e+01
5.482500081700000010e+02,1.005344982737231163e+01
5.483000081699999555e+02,1.007408075528473823e+01
5.483500081700000237e+02,1.006540739465340728e+01
5.484000081699999782e+02,1.007212168782970352e+01
5.484500081700000464e+02,1.007593365885039560e+01
5.485000081700000010e+02,1.008463604270328418e+01
5.485500081699999555e+02,1.008506528087471743e+01
5.486000081700000237e+02,1.008259296065953414e+01
5.486500081799999862e+02,1.008624606773065580e+01
5.487000081800000544e+02,1.008773618102686243e+01
5.487500081800000089e+02,1.009920722746239896e+01
5.488000081799999634e+02,1.010181549855750305e+01
5.488500081800000316e+02,1.010473156855489840e+01
5.489000081799999862e+02,1.012166509079487930e+01
5.489500081800000544e+02,1.011906598492763543e+01
5.490000081800000089e+02,1.012565578375883923e+01
5.490500081799999634e+02,1.013459722730506840e+01
5.491000081800000316e+02,1.016590106306023777e+01
5.491500081799999862e+02,1.016429943949173698e+01
5.492000081800000544e+02,1.015744232151462434e+01
5.492500081800000089e+02,1.014164757883622414e+01
5.493000081899999714e+02,1.017356013847508400e+01
5.493500081900000396e+02,1.017274672450252737e+01
5.494000081899999941e+02,1.016915319141249263e+01
5.494500081899999486e+02,1.015515788847056911e+01
5.495000081900000168e+02,1.016683744383991517e+01
5.495500081899999714e+02,1.018781283156607209e+01
5.496000081900000396e+02,1.020400778919435147e+01
5.496500081899999941e+02,1.019972762778382247e+01
5.497000081899999486e+02,1.017131465764943066e+01
5.497500081900000168e+02,1.017803735228459949e+01
5.498000081899999714e+02,1.020999039167984179e+01
5.498500081900000396e+02,1.021240161037595762e+01
5.499000081899999941e+02,1.020462720584387739e+01
5.499500081899999486e+02,1.022929694416652424e+01
5.500000082000000248e+02,1.022038834268679253e+01
5.500500081999999793e+02,1.020385427162769965e+01
5.501000082000000475e+02,1.023527190896212957e+01
5.501500082000000020e+02,1.024621900987168210e+01
5.502000081999999566e+02,1.024191975423644330e+01
5.502500082000000248e+02,1.024521007103811421e+01
5.503000081999999793e+02,1.023020124664869179e+01
5.503500082000000475e+02,1.023469220829999671e+01
5.504000082000000020e+02,1.022911058453337496e+01
5.504500081999999566e+02,1.022939241529006438e+01
5.505000082000000248e+02,1.026026013895290667e+01
5.505500081999999793e+02,1.026936273775567088e+01
5.506000082000000475e+02,1.025291344505428270e+01
5.506500082100000100e+02,1.024117889831777539e+01
5.507000082099999645e+02,1.022725691719872998e+01
5.507500082100000327e+02,1.024714393411653468e+01
5.508000082099999872e+02,1.027173653177136181e+01
5.508500082100000554e+02,1.028734567858560034e+01
5.509000082100000100e+02,1.028126225859365306e+01
5.509500082099999645e+02,1.027422259982833275e+01
5.510000082100000327e+02,1.027467169599346519e+01
5.510500082099999872e+02,1.026173192179339466e+01
5.511000082100000554e+02,1.026988821081963188e+01
5.511500082100000100e+02,1.027007304291480771e+01
5.512000082099999645e+02,1.027070926248207350e+01
5.512500082100000327e+02,1.026180753492323561e+01
5.513000082199999952e+02,1.025725394421488978e+01
5.513500082199999497e+02,1.025091160653590272e+01
5.514000082200000179e+02,1.022699647197371320e+01
5.514500082199999724e+02,1.023693921666362705e+01
5.515000082200000406e+02,1.024325940504195209e+01
5.515500082199999952e+02,1.025245671119926882e+01
5.516000082199999497e+02,1.024055337151634504e+01
5.516500082200000179e+02,1.024200453259414623e+01
5.517000082199999724e+02,1.024933976995794715e+01
5.517500082200000406e+02,1.024683842652120624e+01
5.518000082199999952e+02,1.025985610515808588e+01
5.518500082199999497e+02,1.024863404741274131e+01
5.519000082200000179e+02,1.022662604401437925e+01
5.519500082199999724e+02,1.021927553127081367e+01
5.520000082300000486e+02,1.023437906301478684e+01
5.520500082300000031e+02,1.023439586593253203e+01
5.521000082299999576e+02,1.020993769161964515e+01
5.521500082300000258e+02,1.021110549440278348e+01
5.522000082299999804e+02,1.019115813973490070e+01
5.522500082300000486e+02,1.018676570428308992e+01
5.523000082300000031e+02,1.017833293088307833e+01
5.523500082299999576e+02,1.016970310508408204e+01
5.524000082300000258e+02,1.014892247844994699e+01
5.524500082299999804e+02,1.013016049325193357e+01
5.525000082300000486e+02,1.013931350080792626e+01
5.525500082300000031e+02,1.015685803823856226e+01
5.526000082299999576e+02,1.016210513118830328e+01
5.526500082400000338e+02,1.014499059569808814e+01
5.527000082399999883e+02,1.015741329829306849e+01
5.527500082400000565e+02,1.014912869607679369e+01
5.528000082400000110e+02,1.012132292228811359e+01
5.528500082399999656e+02,1.012209738404226655e+01
5.529000082400000338e+02,1.011904001678203358e+01
5.529500082399999883e+02,1.010777213289738796e+01
5.530000082400000565e+02,1.007693114114913868e+01
5.530500082400000110e+02,1.008757426200133978e+01
5.531000082399999656e+02,1.009403345633553784e+01
5.531500082400000338e+02,1.007964710367159356e+01
5.532000082399999883e+02,1.007594817046117441e+01
5.532500082400000565e+02,1.009279156796053378e+01
5.533000082400000110e+02,1.007215758497215496e+01
5.533500082499999735e+02,1.007500338822262620e+01
5.534000082500000417e+02,1.008308177281205786e+01
5.534500082499999962e+02,1.010053007535016434e+01
5.535000082499999507e+02,1.011143746027232204e+01
5.535500082500000190e+02,1.008864735742992558e+01
5.536000082499999735e+02,1.007097603434722899e+01
5.536500082500000417e+02,1.005891077563878078e+01
5.537000082499999962e+02,1.004804616177996834e+01
5.537500082499999507e+02,1.002820649853943991e+01
5.538000082500000190e+02,1.004444804607600439e+01
5.538500082499999735e+02,1.005616578989476828e+01
5.539000082500000417e+02,1.006185281378177976e+01
5.539500082499999962e+02,1.004841277089435891e+01
5.540000082599999587e+02,1.003960269561411955e+01
5.540500082600000269e+02,1.005837460980898257e+01
5.541000082599999814e+02,1.005944617769959137e+01
5.541500082600000496e+02,1.003627724543898658e+01
5.542000082600000042e+02,1.001687827690471622e+01
5.542500082599999587e+02,1.000897403164462318e+01
5.543000082600000269e+02,1.002012353133607725e+01
5.543500082599999814e+02,1.003811181854892709e+01
5.544000082600000496e+02,1.003048787650754292e+01
5.544500082600000042e+02,1.001339472654900220e+01
5.545000082599999587e+02,1.000083607307410105e+01
5.545500082600000269e+02,1.001473208604754639e+01
5.546000082599999814e+02,9.988109390421771039e+00
5.546500082600000496e+02,9.964361521268022770e+00
5.547000082700000121e+02,9.966703236986203862e+00
5.547500082699999666e+02,9.984053777093807369e+00
5.548000082700000348e+02,9.977114935834944021e+00
5.548500082699999894e+02,9.978205597950262629e+00
5.549000082699999439e+02,9.984635005293915455e+00
5.549500082700000121e+02,9.989946254838674378e+00
5.550000082699999666e+02,9.991010948808387582e+00
5.550500082700000348e+02,1.000141348242927108e+01
5.551000082699999894e+02,9.985039802857723856e+00
5.551500082699999439e+02,9.981195753539521931e+00
5.552000082700000121e+02,9.975569831171576141e+00
5.552500082699999666e+02,9.966297675653406074e+00
5.553000082700000348e+02,9.962056466461280735e+00
5.553500082799999973e+02,9.947578461518737925e+00
5.554000082799999518e+02,9.929629126524295302e+00
5.554500082800000200e+02,9.903793876725476508e+00
5.555000082799999745e+02,9.904879956226862348e+00
5.555500082800000428e+02,9.905910280592102879e+00
5.556000082799999973e+02,9.898488737332625576e+00
5.556500082799999518e+02,9.909062355206888384e+00
5.557000082800000200e+02,9.934832684641701661e+00
5.557500082799999745e+02,9.938947108181764634e+00
5.558000082800000428e+02,9.931492722855789879e+00
5.558500082799999973e+02,9.933698487694048396e+00
5.559000082799999518e+02,9.923950504096154646e+00
5.559500082800000200e+02,9.907258332856482497e+00
5.560000082899999825e+02,9.901257399915275315e+00
5.560500082900000507e+02,9.911782900343274250e+00
5.561000082900000052e+02,9.912073896327823874e+00
5.561500082899999597e+02,9.928485764348783604e+00
5.562000082900000280e+02,9.924162068105919943e+00
5.562500082899999825e+02,9.949155644479615646e+00
5.563000082900000507e+02,9.941357563108896400e+00
5.563500082900000052e+02,9.945424632971684886e+00
5.564000082899999597e+02,9.957682361465188592e+00
5.564500082900000280e+02,9.938625561437683942e+00
5.565000082899999825e+02,9.917534080825303633e+00
5.565500082900000507e+02,9.912681856442523198e+00
5.566000082900000052e+02,9.900489812082014396e+00
5.566500082899999597e+02,9.911450660833356352e+00
5.567000083000000359e+02,9.898735434715851156e+00
5.567500082999999904e+02,9.896590771396656550e+00
5.568000082999999449e+02,9.915516966927157227e+00
5.568500083000000132e+02,9.923623610969155351e+00
5.569000082999999677e+02,9.923641177655888157e+00
5.569500083000000359e+02,9.924644770106535674e+00
5.570000082999999904e+02,9.937638008135790457e+00
5.570500082999999449e+02,9.941941846384958481e+00
5.571000083000000132e+02,9.940348624275328504e+00
5.571500082999999677e+02,9.948013046073093335e+00
5.572000083000000359e+02,9.937621968987034649e+00
5.572500082999999904e+02,9.934605845252171719e+00
5.573000082999999449e+02,9.934266731821358221e+00
5.573500083100000211e+02,9.909340367118636195e+00
5.574000083099999756e+02,9.913048465556915545e+00
5.574500083100000438e+02,9.911769152501484825e+00
5.575000083099999983e+02,9.918474280449920855e+00
5.575500083099999529e+02,9.918545310965834361e+00
5.576000083100000211e+02,9.934822755644852066e+00
5.576500083099999756e+02,9.967953526820078736e+00
5.577000083100000438e+02,9.930880180127157786e+00
5.577500083099999983e+02,9.930715969794670528e+00
5.578000083099999529e+02,9.945203903734061157e+00
5.578500083100000211e+02,9.942956895370432591e+00
5.579000083099999756e+02,9.949163282169497080e+00
5.579500083100000438e+02,9.945151967442855678e+00
5.580000083099999983e+02,9.934715064217501279e+00
5.580500083199999608e+02,9.936590880852808283e+00
5.581000083200000290e+02,9.922748331708545422e+00
5.581500083199999835e+02,9.914778402315452155e+00
5.582000083200000518e+02,9.905047221635305377e+00
5.582500083200000063e+02,9.888859901696907428e+00
5.583000083199999608e+02,9.883816735067050274e+00
5.583500083200000290e+02,9.878874385943648306e+00
5.584000083199999835e+02,9.885281643986642663e+00
5.584500083200000518e+02,9.883479149174213774e+00
5.585000083200000063e+02,9.883033871854024710e+00
5.585500083199999608e+02,9.870014665679168075e+00
5.586000083200000290e+02,9.882834528148071840e+00
5.586500083199999835e+02,9.880705140208645432e+00
5.587000083299999460e+02,9.883113303828809038e+00
5.587500083300000142e+02,9.874148183443940852e+00
5.588000083299999687e+02,9.861224448392624353e+00
5.588500083300000369e+02,9.852687802410203588e+00
5.589000083299999915e+02,9.850307898242606441e+00
5.589500083299999460e+02,9.853227787084945177e+00
5.590000083300000142e+02,9.834873654526692377e+00
5.590500083299999687e+02,9.839744973134179062e+00
5.591000083300000369e+02,9.857031356646762887e+00
5.591500083299999915e+02,9.870892236246744389e+00
5.592000083299999460e+02,9.865353383543467913e+00
5.592500083300000142e+02,9.864635440694449642e+00
5.593000083299999687e+02,9.848246485743137768e+00
5.593500083300000369e+02,9.827591117223086314e+00
5.594000083399999994e+02,9.850078003777124280e+00
5.594500083399999539e+02,9.876175226338935076e+00
5.595000083400000221e+02,9.881845447308201358e+00
5.595500083399999767e+02,9.886770993513859906e+00
5.596000083400000449e+02,9.897593600078316456e+00
5.596500083399999994e+02,9.901766070061492897e+00
5.597000083399999539e+02,9.885384752800066011e+00
5.597500083400000221e+02,9.873544805943170743e+00
5.598000083399999767e+02,9.883369166439894826e+00
5.598500083400000449e+02,9.887807428031006651e+00
5.599000083399999994e+02,9.873405799987297726e+00
5.599500083399999539e+02,9.883174405347874725e+00
5.600000083400000221e+02,9.893446334471754255e+00
5.600500083499999846e+02,9.882276213017613387e+00
5.601000083500000528e+02,9.870959447917718066e+00
5.601500083500000073e+02,9.868900326725214001e+00
5.602000083499999619e+02,9.836487498399007379e+00
5.602500083500000301e+02,9.810765286410457975e+00
5.603000083499999846e+02,9.781229575863241266e+00
5.603500083500000528e+02,9.790396331261023377e+00
5.604000083500000073e+02,9.774585549433869147e+00
5.604500083499999619e+02,9.762415654374022367e+00
5.605000083500000301e+02,9.772721953102374570e+00
5.605500083499999846e+02,9.788289092622257215e+00
5.606000083500000528e+02,9.769719577209299288e+00
5.606500083500000073e+02,9.765023925469124677e+00
5.607000083599999698e+02,9.765279788080212242e+00
5.607500083600000380e+02,9.776254384673341846e+00
5.608000083599999925e+02,9.767409939788628037e+00
5.608500083599999471e+02,9.747584024389889024e+00
5.609000083600000153e+02,9.731185904210716942e+00
5.609500083599999698e+02,9.732381202677434118e+00
5.610000083600000380e+02,9.731192014362623155e+00
5.610500083599999925e+02,9.713445078150083845e+00
5.611000083599999471e+02,9.753090035026668048e+00
5.611500083600000153e+02,9.747675676668485778e+00
5.612000083599999698e+02,9.751554095591162152e+00
5.612500083600000380e+02,9.747853634842764237e+00
5.613000083599999925e+02,9.722941781750821022e+00
5.613500083599999471e+02,9.737228844446283560e+00
5.614000083700000232e+02,9.741069074919543880e+00
5.614500083699999777e+02,9.725885347431795225e+00
5.615000083700000459e+02,9.722416308686858244e+00
5.615500083700000005e+02,9.718755563925853380e+00
5.616000083699999550e+02,9.729660657541048252e+00
5.616500083700000232e+02,9.739029047951747842e+00
5.617000083699999777e+02,9.732049726936503831e+00
5.617500083700000459e+02,9.730502330966174895e+00
5.618000083700000005e+02,9.720868148947539922e+00
5.618500083699999550e+02,9.716659781821910258e+00
5.619000083700000232e+02,9.717340299990501862e+00
5.619500083699999777e+02,9.672523863294022917e+00
5.620000083700000459e+02,9.677921418734459991e+00
5.620500083800000084e+02,9.674435577071779591e+00
5.621000083799999629e+02,9.663606096586427441e+00
5.621500083800000311e+02,9.674757887584849669e+00
5.622000083799999857e+02,9.671431673640729088e+00
5.622500083800000539e+02,9.666261721358809567e+00
5.623000083800000084e+02,9.637537133477184881e+00
5.623500083799999629e+02,9.656965889001998704e+00
5.624000083800000311e+02,9.653021022177341592e+00
5.624500083799999857e+02,9.646875736897339237e+00
5.625000083800000539e+02,9.623958084633891019e+00
5.625500083800000084e+02,9.609311286744931735e+00
5.626000083799999629e+02,9.589061479557676293e+00
5.626500083800000311e+02,9.583980124478401308e+00
5.627000083799999857e+02,9.587766127353489765e+00
5.627500083899999481e+02,9.607466784638145185e+00
5.628000083900000163e+02,9.602457987612760704e+00
5.628500083899999709e+02,9.596072115101440758e+00
5.629000083900000391e+02,9.603473800367222424e+00
5.629500083899999936e+02,9.592949827477198710e+00
5.630000083899999481e+02,9.587014578668986431e+00
5.630500083900000163e+02,9.560807373372854912e+00
5.631000083899999709e+02,9.558467185192654370e+00
5.631500083900000391e+02,9.575123459289875072e+00
5.632000083899999936e+02,9.530941714622686689e+00
5.632500083899999481e+02,9.519054414088516936e+00
5.633000083900000163e+02,9.546550097667937607e+00
5.633500083899999709e+02,9.548596998556629245e+00
5.634000084000000470e+02,9.548154776312394176e+00
5.634500084000000015e+02,9.540696572141474263e+00
5.635000083999999561e+02,9.511361732838185645e+00
