Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
441.20001,1.0,441.2,0.025,0.0819085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955840.0,0.0,0.0,0.0,0.0,0.907384,0.907384,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819085,0.0819085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819077,0.0819077,0.0819077,0.0819077,0.0,10455500.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.22501,1.0,441.225,0.025,0.0819077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955850.0,0.0,0.0,0.0,0.0,0.907383,0.907383,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819077,0.0819077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819069,0.0819069,0.0819069,0.0819069,0.0,10455500.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.25,1.0,441.25,0.025,0.0819069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955850.0,0.0,0.0,0.0,0.0,0.907382,0.907382,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819069,0.0819069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819061,0.0819061,0.0819061,0.0819061,0.0,10455500.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.27499,1.0,441.275,0.025,0.0819061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955850.0,0.0,0.0,0.0,0.0,0.907381,0.907381,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819061,0.0819061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819053,0.0819053,0.0819053,0.0819053,0.0,10455500.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.29999,1.0,441.3,0.025,0.0819053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955860.0,0.0,0.0,0.0,0.0,0.90738,0.90738,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819053,0.0819053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819045,0.0819045,0.0819045,0.0819045,0.0,10455500.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.32501,1.0,441.325,0.025,0.0819045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955860.0,0.0,0.0,0.0,0.0,0.907379,0.907379,0.0,10455500.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819045,0.0819045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819037,0.0819037,0.0819037,0.0819037,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.35001,1.0,441.35,0.025,0.0819037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955870.0,0.0,0.0,0.0,0.0,0.907378,0.907378,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819037,0.0819037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819029,0.0819029,0.0819029,0.0819029,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.375,1.0,441.375,0.025,0.0819029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955870.0,0.0,0.0,0.0,0.0,0.907377,0.907377,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819029,0.0819029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081902,0.081902,0.081902,0.081902,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.39999,1.0,441.4,0.025,0.081902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955870.0,0.0,0.0,0.0,0.0,0.907376,0.907376,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.081902,0.081902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819013,0.0819013,0.0819013,0.0819013,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.42499,1.0,441.425,0.025,0.0819013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955880.0,0.0,0.0,0.0,0.0,0.907375,0.907375,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819013,0.0819013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819005,0.0819005,0.0819005,0.0819005,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.45001,1.0,441.45,0.025,0.0819005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955880.0,0.0,0.0,0.0,0.0,0.907374,0.907374,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0819005,0.0819005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818997,0.0818997,0.0818997,0.0818997,0.0,10455600.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.47501,1.0,441.475,0.025,0.0818997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955890.0,0.0,0.0,0.0,0.0,0.907374,0.907374,0.0,10455600.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818997,0.0818997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818989,0.0818989,0.0818989,0.0818989,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.5,1.0,441.5,0.025,0.0818989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955890.0,0.0,0.0,0.0,0.0,0.907373,0.907373,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818989,0.0818989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818981,0.0818981,0.0818981,0.0818981,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.52499,1.0,441.525,0.025,0.0818981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955890.0,0.0,0.0,0.0,0.0,0.907372,0.907372,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818981,0.0818981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818973,0.0818973,0.0818973,0.0818973,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.54999,1.0,441.55,0.025,0.0818973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955900.0,0.0,0.0,0.0,0.0,0.907371,0.907371,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818973,0.0818973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818965,0.0818965,0.0818965,0.0818965,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.57501,1.0,441.575,0.025,0.0818965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955900.0,0.0,0.0,0.0,0.0,0.90737,0.90737,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818965,0.0818965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818957,0.0818957,0.0818957,0.0818957,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.60001,1.0,441.6,0.025,0.0818957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955910.0,0.0,0.0,0.0,0.0,0.907369,0.907369,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818957,0.0818957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818949,0.0818949,0.0818949,0.0818949,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.625,1.0,441.625,0.025,0.0818949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955910.0,0.0,0.0,0.0,0.0,0.907368,0.907368,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818949,0.0818949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818941,0.0818941,0.0818941,0.0818941,0.0,10455700.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.64999,1.0,441.65,0.025,0.0818941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955910.0,0.0,0.0,0.0,0.0,0.907367,0.907367,0.0,10455700.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818941,0.0818941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818933,0.0818933,0.0818933,0.0818933,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.67499,1.0,441.675,0.025,0.0818933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955920.0,0.0,0.0,0.0,0.0,0.907366,0.907366,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818933,0.0818933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818926,0.0818926,0.0818926,0.0818926,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.70001,1.0,441.7,0.025,0.0818926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955920.0,0.0,0.0,0.0,0.0,0.907365,0.907365,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818926,0.0818926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818918,0.0818918,0.0818918,0.0818918,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.72501,1.0,441.725,0.025,0.0818918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955920.0,0.0,0.0,0.0,0.0,0.907364,0.907364,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818918,0.0818918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081891,0.081891,0.081891,0.081891,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.75,1.0,441.75,0.025,0.081891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955930.0,0.0,0.0,0.0,0.0,0.907364,0.907364,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.081891,0.081891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818902,0.0818902,0.0818902,0.0818902,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.77499,1.0,441.775,0.025,0.0818902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955930.0,0.0,0.0,0.0,0.0,0.907363,0.907363,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818902,0.0818902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818895,0.0818895,0.0818895,0.0818895,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.79999,1.0,441.8,0.025,0.0818895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955940.0,0.0,0.0,0.0,0.0,0.907362,0.907362,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818895,0.0818895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818887,0.0818887,0.0818887,0.0818887,0.0,10455800.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.82501,1.0,441.825,0.025,0.0818887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955940.0,0.0,0.0,0.0,0.0,0.907361,0.907361,0.0,10455800.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818887,0.0818887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818879,0.0818879,0.0818879,0.0818879,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.85001,1.0,441.85,0.025,0.0818879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955940.0,0.0,0.0,0.0,0.0,0.90736,0.90736,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818879,0.0818879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818871,0.0818871,0.0818871,0.0818871,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.875,1.0,441.875,0.025,0.0818871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955950.0,0.0,0.0,0.0,0.0,0.907359,0.907359,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818871,0.0818871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818864,0.0818864,0.0818864,0.0818864,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.89999,1.0,441.9,0.025,0.0818864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955950.0,0.0,0.0,0.0,0.0,0.907358,0.907358,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818864,0.0818864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818856,0.0818856,0.0818856,0.0818856,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.92499,1.0,441.925,0.025,0.0818856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955960.0,0.0,0.0,0.0,0.0,0.907357,0.907357,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818856,0.0818856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818848,0.0818848,0.0818848,0.0818848,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.95001,1.0,441.95,0.025,0.0818848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955960.0,0.0,0.0,0.0,0.0,0.907356,0.907356,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818848,0.0818848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818841,0.0818841,0.0818841,0.0818841,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
441.97501,1.0,441.975,0.025,0.0818841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955960.0,0.0,0.0,0.0,0.0,0.907356,0.907356,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818841,0.0818841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818833,0.0818833,0.0818833,0.0818833,0.0,10455900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
442.0,1.0,442.0,0.025,0.0818833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955970.0,0.0,0.0,0.0,0.0,0.907355,0.907355,0.0,10455900.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818833,0.0818833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818826,0.0818826,0.0818826,0.0818826,0.0,10456000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
442.02499,1.0,442.025,0.025,0.0818826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955970.0,0.0,0.0,0.0,0.0,0.907354,0.907354,0.0,10456000.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818826,0.0818826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818818,0.0818818,0.0818818,0.0818818,0.0,10456000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
442.04999,1.0,442.05,0.025,0.0818818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955980.0,0.0,0.0,0.0,0.0,0.907353,0.907353,0.0,10456000.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818818,0.0818818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081881,0.081881,0.081881,0.081881,0.0,10456000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
442.07501,1.0,442.075,0.025,0.081881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955980.0,0.0,0.0,0.0,0.0,0.907352,0.907352,0.0,10456000.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.081881,0.081881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818803,0.0818803,0.0818803,0.0818803,0.0,10456000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
442.10001,1.0,442.1,0.025,0.0818803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955980.0,0.0,0.0,0.0,0.0,0.907351,0.907351,0.0,10456000.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0818803,0.0818803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818795,0.0818795,0.0818795,0.0818795,0.0,10456000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
